facenumber_in_poster,content_rating,num_critic_for_reviews,movie_imdb_link,num_user_for_reviews,num_voted_users,imdb_score
0,PG-13,111,http://www.imdb.com/title/tt1073498/?ref_=fn_tt_tt_1,409,88518,2.7
0,R,228,http://www.imdb.com/title/tt0397065/?ref_=fn_tt_tt_1,1152,188919,5.3
1,R,96,http://www.imdb.com/title/tt0156934/?ref_=fn_tt_tt_1,290,17025,5.1
1,R,111,http://www.imdb.com/title/tt0795441/?ref_=fn_tt_tt_1,37,9230,7.1
3,R,131,http://www.imdb.com/title/tt0118887/?ref_=fn_tt_tt_1,207,69576,6.9
0,PG-13,170,http://www.imdb.com/title/tt1327194/?ref_=fn_tt_tt_1,106,76882,6.5
1,PG-13,175,http://www.imdb.com/title/tt0187078/?ref_=fn_tt_tt_1,498,218341,6.5
1,R,25,http://www.imdb.com/title/tt0244094/?ref_=fn_tt_tt_1,34,709,6
1,PG-13,119,http://www.imdb.com/title/tt0106977/?ref_=fn_tt_tt_1,270,213668,7.8
0,,38,http://www.imdb.com/title/tt0269329/?ref_=fn_tt_tt_1,26,1439,6.9
1,PG-13,51,http://www.imdb.com/title/tt0338075/?ref_=fn_tt_tt_1,38,2953,6.1
4,R,156,http://www.imdb.com/title/tt0171580/?ref_=fn_tt_tt_1,263,30119,6.3
4,PG-13,50,http://www.imdb.com/title/tt0202402/?ref_=fn_tt_tt_1,89,8055,5.5
3,R,97,http://www.imdb.com/title/tt0298744/?ref_=fn_tt_tt_1,147,11387,6.6
0,G,93,http://www.imdb.com/title/tt0361089/?ref_=fn_tt_tt_1,80,15788,5.6
3,PG,398,http://www.imdb.com/title/tt1204342/?ref_=fn_tt_tt_1,252,75176,7.1
1,G,84,http://www.imdb.com/title/tt0211181/?ref_=fn_tt_tt_1,77,26413,4.8
3,PG-13,127,http://www.imdb.com/title/tt0245803/?ref_=fn_tt_tt_1,180,42324,5.5
7,PG-13,310,http://www.imdb.com/title/tt1570728/?ref_=fn_tt_tt_1,292,375456,7.4
1,PG-13,8,http://www.imdb.com/title/tt1450328/?ref_=fn_tt_tt_1,14,919,6.7
1,R,34,http://www.imdb.com/title/tt0114825/?ref_=fn_tt_tt_1,53,17262,4.5
,PG-13,181,http://www.imdb.com/title/tt3949660/?ref_=fn_tt_tt_1,115,17533,6.3
1,R,74,http://www.imdb.com/title/tt0186253/?ref_=fn_tt_tt_1,87,6221,7
0,PG-13,733,http://www.imdb.com/title/tt0770828/?ref_=fn_tt_tt_1,2536,548573,7.2
0,R,121,http://www.imdb.com/title/tt0071230/?ref_=fn_tt_tt_1,363,95294,7.8
3,R,107,http://www.imdb.com/title/tt1020885/?ref_=fn_tt_tt_1,91,17296,5.2
0,,6,http://www.imdb.com/title/tt2559658/?ref_=fn_tt_tt_1,2,37,8
1,PG,382,http://www.imdb.com/title/tt1667353/?ref_=fn_tt_tt_1,208,70838,5.6
0,R,283,http://www.imdb.com/title/tt0472043/?ref_=fn_tt_tt_1,1043,236000,7.8
3,PG-13,157,http://www.imdb.com/title/tt0450405/?ref_=fn_tt_tt_1,157,35990,5.9
5,R,,http://www.imdb.com/title/tt0867270/?ref_=fn_tt_tt_1,,33,6.1
0,PG,101,http://www.imdb.com/title/tt0164912/?ref_=fn_tt_tt_1,179,94172,5.9
0,R,72,http://www.imdb.com/title/tt0096969/?ref_=fn_tt_tt_1,173,76842,7.2
0,R,279,http://www.imdb.com/title/tt2359024/?ref_=fn_tt_tt_1,135,42678,7.1
1,PG-13,202,http://www.imdb.com/title/tt0414055/?ref_=fn_tt_tt_1,216,54787,6.9
3,R,9,http://www.imdb.com/title/tt0263734/?ref_=fn_tt_tt_1,83,3709,6
2,R,28,http://www.imdb.com/title/tt0479647/?ref_=fn_tt_tt_1,90,8616,7
0,PG-13,159,http://www.imdb.com/title/tt4786282/?ref_=fn_tt_tt_1,95,13523,6.9
2,PG,152,http://www.imdb.com/title/tt0901476/?ref_=fn_tt_tt_1,129,79094,5.4
0,PG,95,http://www.imdb.com/title/tt0076271/?ref_=fn_tt_tt_1,84,3274,5.9
3,PG-13,119,http://www.imdb.com/title/tt1366365/?ref_=fn_tt_tt_1,113,28629,4.9
4,PG-13,64,http://www.imdb.com/title/tt0218619/?ref_=fn_tt_tt_1,181,7277,3.9
0,R,33,http://www.imdb.com/title/tt0116743/?ref_=fn_tt_tt_1,92,8239,6
,,13,http://www.imdb.com/title/tt2049518/?ref_=fn_tt_tt_1,8,133,5.4
3,R,16,http://www.imdb.com/title/tt0160298/?ref_=fn_tt_tt_1,8,1004,5.2
3,,1,http://www.imdb.com/title/tt1349485/?ref_=fn_tt_tt_1,1,27,7.2
3,PG,5,http://www.imdb.com/title/tt4386242/?ref_=fn_tt_tt_1,4,917,5.9
2,R,54,http://www.imdb.com/title/tt0294357/?ref_=fn_tt_tt_1,156,22570,6.5
0,Not Rated,2,http://www.imdb.com/title/tt1095423/?ref_=fn_tt_tt_1,6,1828,5.7
5,R,48,http://www.imdb.com/title/tt0098987/?ref_=fn_tt_tt_1,113,14429,6.3
3,PG-13,287,http://www.imdb.com/title/tt0190332/?ref_=fn_tt_tt_1,1641,217740,7.9
1,PG-13,351,http://www.imdb.com/title/tt2381111/?ref_=fn_tt_tt_1,212,73249,7.5
0,R,160,http://www.imdb.com/title/tt0324133/?ref_=fn_tt_tt_1,288,35065,6.8
0,PG,190,http://www.imdb.com/title/tt0385880/?ref_=fn_tt_tt_1,229,71137,6.6
0,R,7,http://www.imdb.com/title/tt0085868/?ref_=fn_tt_tt_1,16,3114,4.8
4,R,162,http://www.imdb.com/title/tt0114814/?ref_=fn_tt_tt_1,1182,740918,8.6
1,R,24,http://www.imdb.com/title/tt1147684/?ref_=fn_tt_tt_1,38,4866,5.2
1,R,195,http://www.imdb.com/title/tt0880578/?ref_=fn_tt_tt_1,245,40964,6.2
2,R,217,http://www.imdb.com/title/tt1176740/?ref_=fn_tt_tt_1,115,45992,7.1
0,R,79,http://www.imdb.com/title/tt0964539/?ref_=fn_tt_tt_1,107,26849,6
1,PG,89,http://www.imdb.com/title/tt0327679/?ref_=fn_tt_tt_1,244,47800,6.3
0,R,202,http://www.imdb.com/title/tt0251736/?ref_=fn_tt_tt_1,922,60709,6
2,R,23,http://www.imdb.com/title/tt0425151/?ref_=fn_tt_tt_1,26,1420,6.2
5,PG-13,11,http://www.imdb.com/title/tt4056738/?ref_=fn_tt_tt_1,63,4977,5.9
2,PG,52,http://www.imdb.com/title/tt0462244/?ref_=fn_tt_tt_1,32,12339,2.9
3,R,53,http://www.imdb.com/title/tt0279781/?ref_=fn_tt_tt_1,105,12007,5.4
7,R,45,http://www.imdb.com/title/tt1185266/?ref_=fn_tt_tt_1,66,9928,3.6
1,PG,105,http://www.imdb.com/title/tt0388419/?ref_=fn_tt_tt_1,209,27548,5.2
2,PG-13,343,http://www.imdb.com/title/tt1139328/?ref_=fn_tt_tt_1,349,132423,7.2
1,PG-13,61,http://www.imdb.com/title/tt0109040/?ref_=fn_tt_tt_1,242,216486,6.9
1,PG-13,16,http://www.imdb.com/title/tt0143746/?ref_=fn_tt_tt_1,40,2295,5.8
1,PG-13,125,http://www.imdb.com/title/tt0035423/?ref_=fn_tt_tt_1,316,64595,6.4
2,R,140,http://www.imdb.com/title/tt1175709/?ref_=fn_tt_tt_1,67,41249,6.3
2,PG,37,http://www.imdb.com/title/tt1014774/?ref_=fn_tt_tt_1,19,1696,7.2
0,PG-13,447,http://www.imdb.com/title/tt0990407/?ref_=fn_tt_tt_1,443,136019,5.8
1,R,323,http://www.imdb.com/title/tt0842926/?ref_=fn_tt_tt_1,291,110616,7.1
2,PG-13,50,http://www.imdb.com/title/tt0234829/?ref_=fn_tt_tt_1,107,12993,4.9
3,,,http://www.imdb.com/title/tt3581098/?ref_=fn_tt_tt_1,,8,7
1,R,27,http://www.imdb.com/title/tt0102984/?ref_=fn_tt_tt_1,62,4972,5.9
0,PG-13,74,http://www.imdb.com/title/tt0166276/?ref_=fn_tt_tt_1,171,14280,4.7
1,,3,http://www.imdb.com/title/tt1702455/?ref_=fn_tt_tt_1,3,15,8.1
3,PG-13,288,http://www.imdb.com/title/tt1521197/?ref_=fn_tt_tt_1,136,34488,6.9
0,PG-13,168,http://www.imdb.com/title/tt0186151/?ref_=fn_tt_tt_1,510,81866,7.3
1,PG-13,214,http://www.imdb.com/title/tt1655441/?ref_=fn_tt_tt_1,209,93767,7.2
0,PG,160,http://www.imdb.com/title/tt0120844/?ref_=fn_tt_tt_1,515,56741,6.4
8,PG-13,40,http://www.imdb.com/title/tt1391137/?ref_=fn_tt_tt_1,68,7664,4.4
1,PG-13,123,http://www.imdb.com/title/tt0454824/?ref_=fn_tt_tt_1,247,35565,6.6
2,PG-13,106,http://www.imdb.com/title/tt0242423/?ref_=fn_tt_tt_1,469,116625,5.5
2,R,212,http://www.imdb.com/title/tt0376541/?ref_=fn_tt_tt_1,903,168314,7.3
0,,17,http://www.imdb.com/title/tt2229377/?ref_=fn_tt_tt_1,9,704,5.2
1,PG-13,227,http://www.imdb.com/title/tt0373926/?ref_=fn_tt_tt_1,411,86152,6.4
4,PG-13,326,http://www.imdb.com/title/tt1731141/?ref_=fn_tt_tt_1,554,184561,6.7
0,R,186,http://www.imdb.com/title/tt0120689/?ref_=fn_tt_tt_1,1377,782610,8.5
0,PG-13,69,http://www.imdb.com/title/tt0112579/?ref_=fn_tt_tt_1,192,54631,7.5
1,R,4,http://www.imdb.com/title/tt0085871/?ref_=fn_tt_tt_1,9,487,6.1
0,Not Rated,121,http://www.imdb.com/title/tt2328813/?ref_=fn_tt_tt_1,28,2518,6.7
5,PG-13,74,http://www.imdb.com/title/tt1045655/?ref_=fn_tt_tt_1,113,7904,3.8
3,PG-13,98,http://www.imdb.com/title/tt0397078/?ref_=fn_tt_tt_1,149,44103,5.3
4,PG,101,http://www.imdb.com/title/tt0318155/?ref_=fn_tt_tt_1,160,24183,5.7
2,R,22,http://www.imdb.com/title/tt0119227/?ref_=fn_tt_tt_1,69,8118,6.3
0,R,152,http://www.imdb.com/title/tt0901487/?ref_=fn_tt_tt_1,74,26156,7.3
3,R,174,http://www.imdb.com/title/tt0424345/?ref_=fn_tt_tt_1,472,114797,7.4
1,R,19,http://www.imdb.com/title/tt1079444/?ref_=fn_tt_tt_1,80,10734,6.1
0,PG-13,238,http://www.imdb.com/title/tt0489099/?ref_=fn_tt_tt_1,488,243053,6.1
1,R,135,http://www.imdb.com/title/tt0233469/?ref_=fn_tt_tt_1,339,61417,5.5
1,R,295,http://www.imdb.com/title/tt0381849/?ref_=fn_tt_tt_1,560,237872,7.8
2,PG-13,121,http://www.imdb.com/title/tt0305669/?ref_=fn_tt_tt_1,236,30058,5.5
7,PG-13,120,http://www.imdb.com/title/tt2006295/?ref_=fn_tt_tt_1,56,21098,6.9
2,PG-13,470,http://www.imdb.com/title/tt0367882/?ref_=fn_tt_tt_1,2054,333847,6.2
0,Approved,41,http://www.imdb.com/title/tt0040694/?ref_=fn_tt_tt_1,54,3258,7.1
0,R,149,http://www.imdb.com/title/tt0073486/?ref_=fn_tt_tt_1,760,680041,8.7
0,PG-13,86,http://www.imdb.com/title/tt3531824/?ref_=fn_tt_tt_1,35,4303,7.1
1,PG-13,440,http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1,533,328067,6.7
0,R,216,http://www.imdb.com/title/tt0414982/?ref_=fn_tt_tt_1,571,102861,5.8
0,PG-13,132,http://www.imdb.com/title/tt0369735/?ref_=fn_tt_tt_1,228,43358,5.5
0,R,52,http://www.imdb.com/title/tt0343996/?ref_=fn_tt_tt_1,165,8369,6.7
3,GP,40,http://www.imdb.com/title/tt0066808/?ref_=fn_tt_tt_1,105,27646,7.1
0,PG,351,http://www.imdb.com/title/tt0433383/?ref_=fn_tt_tt_1,526,84070,7.5
1,PG-13,117,http://www.imdb.com/title/tt1438254/?ref_=fn_tt_tt_1,75,47364,6.5
0,R,162,http://www.imdb.com/title/tt2292959/?ref_=fn_tt_tt_1,87,8511,3.9
2,R,160,http://www.imdb.com/title/tt0872230/?ref_=fn_tt_tt_1,272,32822,4.8
1,PG-13,91,http://www.imdb.com/title/tt0119978/?ref_=fn_tt_tt_1,141,46221,7.1
3,,9,http://www.imdb.com/title/tt2403415/?ref_=fn_tt_tt_1,5,143,5.4
1,PG,101,http://www.imdb.com/title/tt0492389/?ref_=fn_tt_tt_1,84,12399,3.8
2,R,12,http://www.imdb.com/title/tt0106469/?ref_=fn_tt_tt_1,129,23181,8
1,PG-13,265,http://www.imdb.com/title/tt0425061/?ref_=fn_tt_tt_1,380,168172,6.5
3,R,39,http://www.imdb.com/title/tt0172726/?ref_=fn_tt_tt_1,39,3116,6
2,R,478,http://www.imdb.com/title/tt3397884/?ref_=fn_tt_tt_1,461,196217,7.6
0,R,242,http://www.imdb.com/title/tt0211915/?ref_=fn_tt_tt_1,1314,534262,8.4
0,R,511,http://www.imdb.com/title/tt1457767/?ref_=fn_tt_tt_1,807,300110,7.5
0,PG-13,9,http://www.imdb.com/title/tt3103166/?ref_=fn_tt_tt_1,15,342,4.7
1,PG-13,61,http://www.imdb.com/title/tt0231775/?ref_=fn_tt_tt_1,122,19079,5.4
1,R,252,http://www.imdb.com/title/tt0455590/?ref_=fn_tt_tt_1,351,145580,7.7
3,PG-13,163,http://www.imdb.com/title/tt0804497/?ref_=fn_tt_tt_1,150,106098,7.2
0,R,319,http://www.imdb.com/title/tt1091191/?ref_=fn_tt_tt_1,420,203963,7.6
2,PG,159,http://www.imdb.com/title/tt0118884/?ref_=fn_tt_tt_1,611,200556,7.4
1,R,157,http://www.imdb.com/title/tt0318374/?ref_=fn_tt_tt_1,215,28714,7
0,R,415,http://www.imdb.com/title/tt1182345/?ref_=fn_tt_tt_1,485,260607,7.9
2,PG-13,145,http://www.imdb.com/title/tt0871426/?ref_=fn_tt_tt_1,97,34079,6
2,R,79,http://www.imdb.com/title/tt0268690/?ref_=fn_tt_tt_1,115,8603,7.1
3,PG,168,http://www.imdb.com/title/tt0259446/?ref_=fn_tt_tt_1,756,102071,6.6
1,R,100,http://www.imdb.com/title/tt0128278/?ref_=fn_tt_tt_1,232,27191,6.5
0,PG-13,77,http://www.imdb.com/title/tt0338325/?ref_=fn_tt_tt_1,138,13210,5.8
0,R,298,http://www.imdb.com/title/tt0408306/?ref_=fn_tt_tt_1,824,176936,7.6
1,PG-13,185,http://www.imdb.com/title/tt3387542/?ref_=fn_tt_tt_1,127,20837,4.8
0,PG,552,http://www.imdb.com/title/tt0454876/?ref_=fn_tt_tt_1,755,440084,8
0,PG,107,http://www.imdb.com/title/tt0925248/?ref_=fn_tt_tt_1,44,5475,8.1
2,R,94,http://www.imdb.com/title/tt0419749/?ref_=fn_tt_tt_1,108,28068,7.1
1,PG,128,http://www.imdb.com/title/tt0268995/?ref_=fn_tt_tt_1,376,45031,6.9
1,R,151,http://www.imdb.com/title/tt0179626/?ref_=fn_tt_tt_1,265,42547,6.1
0,R,75,http://www.imdb.com/title/tt0084522/?ref_=fn_tt_tt_1,152,31260,6.2
0,R,267,http://www.imdb.com/title/tt0384537/?ref_=fn_tt_tt_1,1740,172792,6.6
0,PG,98,http://www.imdb.com/title/tt1392197/?ref_=fn_tt_tt_1,65,11257,4.2
3,R,192,http://www.imdb.com/title/tt0099685/?ref_=fn_tt_tt_1,989,728685,8.7
2,PG-13,125,http://www.imdb.com/title/tt0230030/?ref_=fn_tt_tt_1,254,81888,6
1,PG,324,http://www.imdb.com/title/tt0398286/?ref_=fn_tt_tt_1,387,294810,7.8
0,PG-13,155,http://www.imdb.com/title/tt1741273/?ref_=fn_tt_tt_1,81,20186,6.2
1,PG,80,http://www.imdb.com/title/tt0281358/?ref_=fn_tt_tt_1,962,162701,7.4
2,PG-13,191,http://www.imdb.com/title/tt2203939/?ref_=fn_tt_tt_1,189,104481,6
5,PG-13,14,http://www.imdb.com/title/tt2070597/?ref_=fn_tt_tt_1,9,1255,6.3
1,R,99,http://www.imdb.com/title/tt0145653/?ref_=fn_tt_tt_1,163,16995,7.3
2,R,232,http://www.imdb.com/title/tt1195478/?ref_=fn_tt_tt_1,141,78974,6.2
0,Not Rated,143,http://www.imdb.com/title/tt1714210/?ref_=fn_tt_tt_1,68,19846,7.7
1,R,152,http://www.imdb.com/title/tt0106677/?ref_=fn_tt_tt_1,408,120036,7.7
0,,7,http://www.imdb.com/title/tt0451673/?ref_=fn_tt_tt_1,6,262,5.4
1,PG,152,http://www.imdb.com/title/tt0319343/?ref_=fn_tt_tt_1,395,147597,6.9
0,R,185,http://www.imdb.com/title/tt0278504/?ref_=fn_tt_tt_1,651,218771,7.2
2,PG-13,313,http://www.imdb.com/title/tt0383574/?ref_=fn_tt_tt_1,1832,522040,7.3
0,R,220,http://www.imdb.com/title/tt2473682/?ref_=fn_tt_tt_1,155,31791,5
0,R,300,http://www.imdb.com/title/tt0765429/?ref_=fn_tt_tt_1,458,324671,7.8
0,PG-13,53,http://www.imdb.com/title/tt0283160/?ref_=fn_tt_tt_1,82,4821,4.5
0,PG-13,70,http://www.imdb.com/title/tt0120620/?ref_=fn_tt_tt_1,187,18693,6.4
0,PG-13,273,http://www.imdb.com/title/tt1314655/?ref_=fn_tt_tt_1,319,104089,6.3
1,R,52,http://www.imdb.com/title/tt1220628/?ref_=fn_tt_tt_1,72,7412,5.3
0,Unrated,,http://www.imdb.com/title/tt0428609/?ref_=fn_tt_tt_1,2,56,7.4
0,R,398,http://www.imdb.com/title/tt0469494/?ref_=fn_tt_tt_1,1107,372990,8.1
2,PG,177,http://www.imdb.com/title/tt0414387/?ref_=fn_tt_tt_1,1058,193455,7.8
1,R,40,http://www.imdb.com/title/tt0281364/?ref_=fn_tt_tt_1,91,29392,6.6
1,,9,http://www.imdb.com/title/tt1879030/?ref_=fn_tt_tt_1,16,4068,5.6
1,R,125,http://www.imdb.com/title/tt0080455/?ref_=fn_tt_tt_1,319,142448,7.9
0,PG,121,http://www.imdb.com/title/tt1821658/?ref_=fn_tt_tt_1,64,19547,5.8
0,R,161,http://www.imdb.com/title/tt0800069/?ref_=fn_tt_tt_1,211,49721,5.1
4,R,335,http://www.imdb.com/title/tt1980209/?ref_=fn_tt_tt_1,287,161168,6.5
3,PG-13,177,http://www.imdb.com/title/tt0486946/?ref_=fn_tt_tt_1,255,99989,5.9
0,Approved,20,http://www.imdb.com/title/tt0049875/?ref_=fn_tt_tt_1,35,3102,6.8
2,R,64,http://www.imdb.com/title/tt0281322/?ref_=fn_tt_tt_1,88,21542,6.1
8,PG-13,228,http://www.imdb.com/title/tt0486655/?ref_=fn_tt_tt_1,492,212085,7.7
0,R,39,http://www.imdb.com/title/tt0175996/?ref_=fn_tt_tt_1,494,1024,6.8
0,R,488,http://www.imdb.com/title/tt0477348/?ref_=fn_tt_tt_1,1518,612060,8.1
0,PG-13,510,http://www.imdb.com/title/tt0458339/?ref_=fn_tt_tt_1,679,508818,6.9
0,,14,http://www.imdb.com/title/tt0245280/?ref_=fn_tt_tt_1,13,1723,7.5
3,Approved,181,http://www.imdb.com/title/tt0060196/?ref_=fn_tt_tt_1,780,503509,8.9
0,R,131,http://www.imdb.com/title/tt0145531/?ref_=fn_tt_tt_1,398,54390,6.2
1,R,79,http://www.imdb.com/title/tt0443496/?ref_=fn_tt_tt_1,119,9971,6.3
0,PG,68,http://www.imdb.com/title/tt2215719/?ref_=fn_tt_tt_1,50,12383,5.9
6,R,149,http://www.imdb.com/title/tt0203119/?ref_=fn_tt_tt_1,346,43135,7.3
0,R,114,http://www.imdb.com/title/tt0120533/?ref_=fn_tt_tt_1,161,20576,6.3
2,R,145,http://www.imdb.com/title/tt0122933/?ref_=fn_tt_tt_1,337,123940,6.7
0,G,118,http://www.imdb.com/title/tt0420238/?ref_=fn_tt_tt_1,106,31209,6.1
0,R,123,http://www.imdb.com/title/tt0113253/?ref_=fn_tt_tt_1,335,20815,4.9
0,,16,http://www.imdb.com/title/tt2403815/?ref_=fn_tt_tt_1,9,502,5.3
1,R,78,http://www.imdb.com/title/tt0120603/?ref_=fn_tt_tt_1,207,6082,5.9
2,PG-13,10,http://www.imdb.com/title/tt2051894/?ref_=fn_tt_tt_1,32,2417,6
1,Not Rated,177,http://www.imdb.com/title/tt0050083/?ref_=fn_tt_tt_1,888,447785,8.9
2,PG-13,248,http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1,478,84744,6.6
0,PG,362,http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1,337,183208,7.2
0,R,63,http://www.imdb.com/title/tt0112442/?ref_=fn_tt_tt_1,203,172405,6.8
1,R,120,http://www.imdb.com/title/tt0242998/?ref_=fn_tt_tt_1,371,20467,4.7
0,PG-13,100,http://www.imdb.com/title/tt0785007/?ref_=fn_tt_tt_1,53,21268,5.2
1,R,199,http://www.imdb.com/title/tt0149261/?ref_=fn_tt_tt_1,643,99043,5.8
0,PG-13,177,http://www.imdb.com/title/tt0457513/?ref_=fn_tt_tt_1,248,66840,6.7
3,R,30,http://www.imdb.com/title/tt0116414/?ref_=fn_tt_tt_1,33,4961,5
2,PG-13,140,http://www.imdb.com/title/tt0131325/?ref_=fn_tt_tt_1,358,56874,6.4
2,R,63,http://www.imdb.com/title/tt0096933/?ref_=fn_tt_tt_1,119,39306,6.6
6,R,192,http://www.imdb.com/title/tt1225822/?ref_=fn_tt_tt_1,106,37530,6.2
0,R,113,http://www.imdb.com/title/tt0260866/?ref_=fn_tt_tt_1,248,40362,6.3
0,Unrated,42,http://www.imdb.com/title/tt0049513/?ref_=fn_tt_tt_1,115,13474,7.4
0,PG,15,http://www.imdb.com/title/tt0118925/?ref_=fn_tt_tt_1,63,2189,6.8
0,R,103,http://www.imdb.com/title/tt0204626/?ref_=fn_tt_tt_1,181,22220,5.3
5,R,173,http://www.imdb.com/title/tt0185014/?ref_=fn_tt_tt_1,335,54643,7.4
1,R,207,http://www.imdb.com/title/tt0348836/?ref_=fn_tt_tt_1,376,89557,5.8
5,PG-13,74,http://www.imdb.com/title/tt0327247/?ref_=fn_tt_tt_1,112,45775,5.5
0,,2,http://www.imdb.com/title/tt0469690/?ref_=fn_tt_tt_1,1,110,6.5
1,R,21,http://www.imdb.com/title/tt0093200/?ref_=fn_tt_tt_1,32,2770,7
2,R,410,http://www.imdb.com/title/tt0964517/?ref_=fn_tt_tt_1,389,275869,7.9
4,Not Rated,6,http://www.imdb.com/title/tt3569356/?ref_=fn_tt_tt_1,72,4167,5.1
0,PG-13,242,http://www.imdb.com/title/tt0808417/?ref_=fn_tt_tt_1,158,70194,8
1,R,110,http://www.imdb.com/title/tt0118798/?ref_=fn_tt_tt_1,227,21998,6.8
1,PG-13,445,http://www.imdb.com/title/tt1591095/?ref_=fn_tt_tt_1,752,202800,6.8
1,R,285,http://www.imdb.com/title/tt0425112/?ref_=fn_tt_tt_1,687,352695,7.9
2,,8,http://www.imdb.com/title/tt0396041/?ref_=fn_tt_tt_1,18,179,4.7
1,PG-13,111,http://www.imdb.com/title/tt0483726/?ref_=fn_tt_tt_1,236,28005,6.2
1,R,209,http://www.imdb.com/title/tt0140352/?ref_=fn_tt_tt_1,521,133526,7.9
4,R,52,http://www.imdb.com/title/tt0250274/?ref_=fn_tt_tt_1,43,3198,6.3
1,PG-13,140,http://www.imdb.com/title/tt0272152/?ref_=fn_tt_tt_1,537,148490,7.4
0,PG,50,http://www.imdb.com/title/tt1129423/?ref_=fn_tt_tt_1,215,17068,6.5
0,R,226,http://www.imdb.com/title/tt0120804/?ref_=fn_tt_tt_1,1138,198701,6.7
0,PG-13,44,http://www.imdb.com/title/tt0091738/?ref_=fn_tt_tt_1,96,27149,6.3
,PG,10,http://www.imdb.com/title/tt1390539/?ref_=fn_tt_tt_1,16,1278,4.8
3,PG-13,486,http://www.imdb.com/title/tt1981115/?ref_=fn_tt_tt_1,532,414070,7.1
0,R,121,http://www.imdb.com/title/tt0379557/?ref_=fn_tt_tt_1,156,26926,8.1
1,R,274,http://www.imdb.com/title/tt1189340/?ref_=fn_tt_tt_1,203,173848,7.3
0,G,28,http://www.imdb.com/title/tt1520498/?ref_=fn_tt_tt_1,83,14015,6.7
3,R,39,http://www.imdb.com/title/tt0301390/?ref_=fn_tt_tt_1,25,1966,6.7
1,,31,http://www.imdb.com/title/tt0395119/?ref_=fn_tt_tt_1,84,10266,6.1
1,R,140,http://www.imdb.com/title/tt0125664/?ref_=fn_tt_tt_1,549,100743,7.4
1,PG-13,450,http://www.imdb.com/title/tt1210819/?ref_=fn_tt_tt_1,711,181792,6.5
1,PG-13,163,http://www.imdb.com/title/tt0388482/?ref_=fn_tt_tt_1,340,156267,6.3
1,R,21,http://www.imdb.com/title/tt4196450/?ref_=fn_tt_tt_1,8,1197,5.4
3,R,69,http://www.imdb.com/title/tt0120890/?ref_=fn_tt_tt_1,389,90677,6.5
3,G,53,http://www.imdb.com/title/tt0056197/?ref_=fn_tt_tt_1,192,43270,7.8
0,PG-13,152,http://www.imdb.com/title/tt0455857/?ref_=fn_tt_tt_1,468,34711,5
0,R,244,http://www.imdb.com/title/tt0881320/?ref_=fn_tt_tt_1,215,47003,5.9
0,Not Rated,15,http://www.imdb.com/title/tt1874789/?ref_=fn_tt_tt_1,4,760,6.3
1,R,172,http://www.imdb.com/title/tt0142688/?ref_=fn_tt_tt_1,638,137722,6.7
0,PG,36,http://www.imdb.com/title/tt0108255/?ref_=fn_tt_tt_1,290,38203,4
3,M,26,http://www.imdb.com/title/tt0061747/?ref_=fn_tt_tt_1,109,25472,7
2,R,45,http://www.imdb.com/title/tt0091860/?ref_=fn_tt_tt_1,111,11763,7.1
0,R,132,http://www.imdb.com/title/tt0439289/?ref_=fn_tt_tt_1,188,20000,6.2
2,R,115,http://www.imdb.com/title/tt1701990/?ref_=fn_tt_tt_1,76,12520,5.8
1,R,35,http://www.imdb.com/title/tt0317640/?ref_=fn_tt_tt_1,53,4182,6.2
4,PG-13,2,http://www.imdb.com/title/tt0133117/?ref_=fn_tt_tt_1,6,103,6.5
2,PG-13,68,http://www.imdb.com/title/tt0120716/?ref_=fn_tt_tt_1,89,12601,6.5
1,R,14,http://www.imdb.com/title/tt0107079/?ref_=fn_tt_tt_1,35,3119,5.9
0,R,83,http://www.imdb.com/title/tt0115734/?ref_=fn_tt_tt_1,184,54478,7.1
4,R,339,http://www.imdb.com/title/tt1615065/?ref_=fn_tt_tt_1,269,104301,6.5
2,,10,http://www.imdb.com/title/tt2016335/?ref_=fn_tt_tt_1,19,1432,5.3
0,R,120,http://www.imdb.com/title/tt0120255/?ref_=fn_tt_tt_1,196,26720,7.7
1,Not Rated,96,http://www.imdb.com/title/tt0059592/?ref_=fn_tt_tt_1,74,19386,7.7
2,R,22,http://www.imdb.com/title/tt1247662/?ref_=fn_tt_tt_1,20,7759,5.9
0,PG-13,239,http://www.imdb.com/title/tt2083383/?ref_=fn_tt_tt_1,150,47954,6.8
1,R,167,http://www.imdb.com/title/tt0795351/?ref_=fn_tt_tt_1,174,60555,6.2
2,PG-13,46,http://www.imdb.com/title/tt0372334/?ref_=fn_tt_tt_1,86,7479,7
1,PG-13,39,http://www.imdb.com/title/tt0349169/?ref_=fn_tt_tt_1,26,4247,5.5
1,R,53,http://www.imdb.com/title/tt0109759/?ref_=fn_tt_tt_1,83,14112,7.2
1,PG-13,121,http://www.imdb.com/title/tt0218967/?ref_=fn_tt_tt_1,322,85844,6.7
0,R,46,http://www.imdb.com/title/tt0454987/?ref_=fn_tt_tt_1,58,19622,6
2,PG-13,191,http://www.imdb.com/title/tt0445934/?ref_=fn_tt_tt_1,246,129995,6.3
0,PG,41,http://www.imdb.com/title/tt0473102/?ref_=fn_tt_tt_1,33,2676,7
